epoch,train_loss,val_loss,val_score
1,0.2592997142702949,0.2640316540002823,0.6991701170030552
2,0.23909393903248163,0.25593569695949553,0.7309556207243987
3,0.2106301214317886,0.26606919169425963,0.7246175312265395
4,0.18652109376021794,0.3106142842769623,0.6873212322144037
5,0.17067804928792982,0.32140178501605987,0.7149137818854054
6,0.15183401096384136,0.4177548539638519,0.7089622241867674
7,0.13752167428634604,0.5852485901117325,0.6888304640349728
8,0.12332120526353924,0.5533623057603836,0.6916809031215972
9,0.11176620942673512,0.7595087492465973,0.6919980692565537
10,0.10061445294366199,1.0692286109924316,0.6791545152020136
11,0.09334301686256516,1.3139931976795196,0.6805002219886663
12,0.08305457359826078,1.4256113296747208,0.6729740875522161
13,0.07670523587386219,1.5595037126541138,0.6744025745573831
14,0.07032219578074861,1.6541718137264252,0.6719891024060208
15,0.06560103974438139,1.8778080713748933,0.6709527685590492
16,0.060279492868528683,2.1591132521629333,0.6695908400760532
17,0.05702770506126844,2.327765437364578,0.6628026000073851
18,0.053269071404689124,2.183705244064331,0.6629335010082643
19,0.05033322958731834,2.404955949783325,0.6677614776645715
20,0.04614450984957571,2.509286289215088,0.6677885069142219
21,0.04449782809432672,2.7682975840568544,0.6612156884317756
22,0.041336204319698165,2.9025474095344546,0.6619562703406536
23,0.039873539560417434,2.990977416038513,0.6609703079011484
24,0.03819627176057928,2.8956971275806427,0.6627755954507064
25,0.036427861616509606,3.24246768951416,0.661755329335281
26,0.03532501345272271,3.061624436378479,0.6617995651939085
27,0.03477617910093799,3.1111243081092836,0.6637442831421891
28,0.03423958596754439,3.1750848358869552,0.6628059715616877
29,0.03388801679414298,3.3043693256378175,0.663292739698854
30,0.03359194100853436,3.0670295476913454,0.6633871317195011
