epoch,train_loss,val_loss,val_score
1,0.249610928476465,0.2607542145252228,0.7088564423681585
2,0.23822577655011293,0.2584445637464523,0.6834528374966841
3,0.23093146268202333,0.2642805474996567,0.713321308946838
4,0.22486125921108285,0.26474450588226317,0.6986557703083519
5,0.22139867258315182,0.2508805990219116,0.7163602866197989
6,0.2141763466809477,0.2712968629598618,0.6941012077961816
7,0.21059749100585373,0.5945528554916382,0.5833582571433317
8,0.21084893411215472,0.268925940990448,0.7387482070831529
9,0.20567601637876765,0.2589661902189255,0.7442340047285035
10,0.20091223541875275,0.254153401851654,0.7439467419198728
11,0.2009891504611896,0.25057053089141845,0.7556541582159713
12,0.1990417441619294,0.25844344079494475,0.7370037115349087
13,0.19823438275073255,0.26096139967441556,0.7422029040865739
14,0.19574111730468516,0.24652156352996826,0.7562523454345595
15,0.19173884790922915,0.2806172162294388,0.7362729680439725
16,0.19296660890080491,0.27071677029132846,0.7482664080175668
17,0.18673467141937236,0.2679228341579437,0.7486193597328302
18,0.1876580826177889,0.2797058916091919,0.7513192631206708
19,0.18695969073748103,0.26541407585144045,0.7600055605514368
20,0.18542404202934432,0.27354632556438446,0.7388826855761649
21,0.18398624259446347,0.27260391116142274,0.7468771770564651
22,0.1810928859120729,0.26256407558918,0.7486712441143847
23,0.17846277884530778,0.2899581843614578,0.7529891569360094
24,0.1766365260570025,0.26277220010757446,0.7475070422760481
25,0.17619217054120132,0.28505597114562986,0.750199592342963
26,0.17644547933370483,0.2923137003183365,0.7538810762218158
27,0.17763443701729484,0.2904805028438568,0.7331436323416035
28,0.17388587749126005,0.286391898393631,0.7607338357458963
29,0.172608364031327,0.3056706839799881,0.7420852529498304
30,0.17073171794870678,0.290522620677948,0.7503142771699949
31,0.16922768657760962,0.29300772547721865,0.7448099579981334
32,0.16743016041511175,0.30485579013824465,0.7470760140294944
33,0.16571741524551595,0.26414348125457765,0.7547045821904259
34,0.16554252917365153,0.2638529396057129,0.7638469358216634
35,0.16364452132613075,0.2807342678308487,0.7564627294985016
36,0.16064318391133328,0.30363663733005525,0.7491861692411524
37,0.16236218125844487,0.2895065438747406,0.7607245546238262
38,0.1577748865155237,0.3064429324865341,0.7470972871046787
39,0.1603365895547429,0.29471128702163696,0.7568852197937606
40,0.15693768767678007,0.3351626163721085,0.7419776944812044
41,0.15482649986385083,0.3069193285703659,0.7677481414226769
42,0.15470369890028116,0.333418447971344,0.7368502166012042
43,0.15265584873909854,0.3065503525733948,0.7506798691060754
44,0.15369254920859726,0.3388667052984238,0.7526597316307067
45,0.149830378744067,0.30923707902431485,0.7536025981073423
46,0.15103808554763698,0.31196909844875337,0.7618096979157807
47,0.14790437412353194,0.3136505365371704,0.7595649505455833
48,0.14672832438076028,0.35402532160282135,0.7599667723023491
49,0.14482516791595487,0.37851169347763064,0.7544141747426235
50,0.14219335759324686,0.33576995611190796,0.7570504683650783
51,0.1437434417252638,0.3511089843511581,0.7651104898172444
52,0.14251269590185614,0.38833475828170777,0.7582079835662409
53,0.1397415384346125,0.3879972362518311,0.7570755571655802
54,0.13858793892574553,0.3575487744808197,0.7631525437247381
55,0.13844693661192242,0.3540386748313904,0.7627340493491445
56,0.13793103830242642,0.36499916315078734,0.7453950060220653
