epoch,train_loss,val_loss,val_score
1,0.2601422493403055,0.25961261928081514,0.6831927760874414
2,0.24044525889413698,0.25738222658634186,0.7127491095417193
3,0.21255839642669475,0.260914694070816,0.7229700314860364
4,0.18413056786723284,0.29787481665611265,0.6805640266277532
5,0.16368479498338942,0.38454571425914763,0.6907691251812853
6,0.1469934027718038,0.4283136576414108,0.6870044042569758
7,0.13012635863709207,0.5720620232820511,0.6945316078654703
8,0.11495555123808432,0.7107022261619568,0.6936440496943584
9,0.10190112284403674,1.0017238545417786,0.6870159763870358
10,0.08994150645460705,0.9280732297897338,0.6869391813778264
11,0.08095425247613873,1.2681711947917937,0.6815854758719299
12,0.07244551339547853,1.570841416120529,0.6732365744766723
13,0.06559261755675685,1.5112889420986175,0.6630036860245869
14,0.05920030666059073,1.8147376132011415,0.6639094336878685
15,0.05533129234361101,1.9285440772771836,0.6624333533881493
16,0.049802289230330865,2.216996831893921,0.662830903455323
17,0.04423161631221978,2.399097058773041,0.6653958357374984
18,0.04244967319109306,2.5714522624015808,0.6615770954154911
19,0.03833552170544863,2.881090235710144,0.6626314970025355
20,0.03528595194505642,2.8532088351249696,0.6641486666143389
21,0.03302164493147664,3.184916582107544,0.6613538102870775
22,0.0314142882006661,3.3856664657592774,0.6597043904248721
23,0.030381240518478562,3.21213262796402,0.6588802129633786
24,0.028473331132067407,3.48814245223999,0.6614875721213271
25,0.027024878863701408,3.168040642738342,0.6587839860431022
26,0.026430612220904048,3.7672463512420653,0.6589595251340962
27,0.02558682528229392,3.518856167793274,0.6587494280586532
28,0.024850924834323933,3.5590935444831846,0.6573426288998664
29,0.024602186084458872,3.6544639253616333,0.6583546917437354
30,0.024386472881258447,3.6290395402908326,0.6583553099578302
