epoch,train_loss,val_loss,val_score
1,0.25646947453520735,0.28744843900203704,0.6651235195188016
2,0.23595723882317543,0.24955367505550385,0.7351346781919926
3,0.2108336466611648,0.2590121108293533,0.7137838964786507
4,0.18667180117751872,0.288453266620636,0.6962174235376076
5,0.16732227923918744,0.3957289707660675,0.7096223890145077
6,0.15015124537202776,0.4073992657661438,0.6864621114147119
7,0.13533091594522095,0.47860209226608275,0.6933069771549972
8,0.12163954079911417,0.6573314291238784,0.7033358589424261
9,0.10857708075520944,0.8613252985477448,0.6845541724996157
10,0.09841461384630933,1.0570580554008484,0.6846558022508646
11,0.09044409872089722,1.2353681433200836,0.6840006175948239
12,0.08222708370232461,1.2842407965660094,0.6782866766282942
13,0.07455659411581499,1.4162540328502655,0.679396690303994
14,0.06943148091359407,1.721827789545059,0.6771180733707269
15,0.062264388284588953,1.9726188242435456,0.672642175148527
16,0.059882134987915656,2.118316502571106,0.6754149097627747
17,0.054653885479712366,2.5289954471588136,0.6735305076025063
18,0.05081713775514948,2.524244328737259,0.6672145559476644
19,0.04736788101418286,2.833147165775299,0.6724392445575432
20,0.045142091601630865,2.860547616481781,0.6711200066631333
21,0.042095471962298056,2.9231428956985472,0.6724150583946598
22,0.04006210649481081,3.0118150877952576,0.668859230976652
23,0.03872459840827754,2.9490985536575316,0.6721385265287035
24,0.0368192410809273,3.18190954208374,0.6712672158341464
25,0.03493209524384262,3.219136414527893,0.6713756847831913
26,0.03434452794169133,3.2578768348693847,0.6717280085452185
27,0.03336085277913632,3.4076421952247617,0.6711221806596958
28,0.03222121351531574,3.373380869626999,0.6711953117787489
29,0.03171244229912302,3.134915242195129,0.6713217176873664
30,0.032314769253704925,3.160161943435669,0.6731450568933144
