epoch,train_loss,val_loss,val_score
1,0.16066684103325793,0.14063514644900957,0.44569188178717695
2,0.15049644285126737,0.1389242336153984,0.5665767655578864
3,0.14947469885412015,0.15189058830340704,0.5060665410905147
4,0.13615157572846665,0.43577314416567486,0.7827068795753243
5,0.13305953811658056,0.17805341382821402,0.6803997745337271
6,0.1181655773206761,0.6003995339075724,0.7483286242276354
7,0.0925780503373397,0.12135075032711029,0.7923462762389943
8,0.06876928653371961,1.331074595451355,0.7144319819626982
9,0.04208930032817941,0.5966213345527649,0.6752090557529574
10,0.03017211788775105,0.7543323545687599,0.7293138262197298
11,0.02316505621236406,0.7259598891250789,0.750435235526635
12,0.019395780381991676,1.5187739133834839,0.678137976796952
13,0.018095304944405432,0.9412930918236574,0.7309138519057607
14,0.01848689260230841,1.2505739132563274,0.7540366311343236
15,0.015948452980649706,1.4195992747942607,0.7606222441029153
16,0.018451692683524208,0.43013844701151055,0.5518661615080553
17,0.02355904499755094,1.1587695009075105,0.7002172610128858
18,0.014422276596489706,2.069771726926168,0.7275532628394481
19,0.01577267815407954,1.015980927288183,0.6846183483882016
20,0.014162546091124807,1.812984784444173,0.6860328638497653
21,0.014408140994706437,1.6455687284469604,0.7123003981334817
22,0.013574525487217071,1.7903810342152913,0.6917908158168872
