epoch,train_loss,val_loss,val_score
1,0.25517317219352237,0.2727513915300369,0.6748572489160526
2,0.24010200068658713,0.24755221366882324,0.7274491531118499
3,0.21550513545469363,0.2790578681230545,0.7279782409715034
4,0.19063016825488635,0.31350714921951295,0.7171604613984691
5,0.16786776768157677,0.3345628362894058,0.7114021601137974
6,0.15148389833618184,0.473640473484993,0.7148650846893233
7,0.1372833543133979,0.5157205897569657,0.6942701041380865
8,0.1220155486038753,0.7520653480291366,0.6952590151215664
9,0.11144367658666202,0.7553076255321503,0.7012605247271265
10,0.10162317304282772,1.001695591211319,0.6843060337937946
11,0.09216968956574494,1.2863956940174104,0.6783417446782912
12,0.08450184540100852,1.34898304104805,0.6844782483740356
13,0.07729652921232033,1.4524715694785117,0.6897531637274311
14,0.07152345266231165,1.6506732952594758,0.6729905580604707
15,0.0647220185634737,1.8514158576726913,0.6724109284844042
16,0.06032266702540979,2.090638656616211,0.6755859870559848
17,0.05656819975915916,2.0542765641212464,0.6661286368268454
18,0.051872192121738075,2.219821557998657,0.6694484344238408
19,0.04838329363538294,2.6784425497055055,0.664295090197505
20,0.04538826929519371,2.6012992453575134,0.6648475039253684
21,0.04245132399836973,2.7348041772842406,0.6662464656090673
22,0.040915731678013594,2.631513485908508,0.6654893679896617
23,0.038293739600221116,3.1608874368667603,0.6648054061487485
24,0.03693681476371629,2.771352562904358,0.6671172004762189
25,0.035555472545211714,3.147360672950745,0.6639833507864471
26,0.03472032286796947,3.1534146070480347,0.6650095868461268
27,0.03384425296277112,3.061283187866211,0.664212437619098
28,0.03371359185999906,3.1443029618263245,0.6648436356260923
29,0.03294899470971099,3.277591514587402,0.6644271975387815
30,0.032547199286102335,3.393742471039295,0.6633848989801182
