epoch,train_loss,val_loss,val_score
1,0.06223462994855184,0.15464153327047825,0.8845108695652173
2,0.0503070939045686,0.11228744965046644,0.9152756211180125
3,0.04335269346260107,0.09319285862147808,0.89159549689441
4,0.0391264445363329,0.08308963663876057,0.921583850931677
5,0.030862190044270113,0.08489497750997543,0.9196428571428571
6,0.01960722407182822,0.10530856251716614,0.9337150621118013
7,0.014854485240693275,0.11658695805817842,0.9046972049689441
8,0.009070283379584838,0.12710311263799667,0.9100349378881987
9,0.006005815857161696,0.3498237058520317,0.8801436335403727
10,0.00585741038622263,0.36708637326955795,0.8467585403726708
11,0.004352403513621539,0.30029337969608605,0.8453027950310559
12,0.0035607800035415073,0.37089967355132103,0.8521933229813664
13,0.003625107857470329,0.49775271117687225,0.8389945652173914
14,0.003307561026304029,0.5538661144673824,0.8416149068322981
15,0.0027620677025809596,0.3752693831920624,0.8413237577639752
16,0.0026449220626650807,0.4378611668944359,0.8372476708074534
17,0.0023441147238302687,0.4128238596022129,0.8336568322981367
18,0.002809332795060562,0.49832218885421753,0.8303571428571428
19,0.0031912491327742687,0.540435716509819,0.8312305900621119
20,0.0024888901943296124,0.5878327786922455,0.8259899068322981
21,0.0019036532911951116,0.4762687422335148,0.8324922360248448
