epoch,train_loss,val_loss,val_score
1,0.2569198095220692,0.27753056824207306,0.6844953724749657
2,0.24141903959062636,0.25736648857593536,0.7131030077267995
3,0.21608136198958572,0.2620296621322632,0.720577899622321
4,0.19017482803640318,0.2821622085571289,0.7263319835493639
5,0.17277886060883804,0.3217103183269501,0.7070088896868393
6,0.1539490188338927,0.33114866852760316,0.7203745678516963
7,0.13694061901496382,0.4324752140045166,0.7147326179146578
8,0.12325528165211483,0.5391419631242752,0.6914391106616895
9,0.1130592019050097,0.7709980112314224,0.687702514709235
10,0.10357814884687565,0.9995223414897919,0.6872133030943152
11,0.09361086749680797,1.0211012184619903,0.6820496988257791
12,0.08438761902935042,1.3490326118469238,0.673253270863448
13,0.07695028581181351,1.4251456594467162,0.67020224748566
14,0.06876725019240866,1.7069452345371245,0.669024301960862
15,0.06367839719834072,1.877981562614441,0.6694298115327295
16,0.059181924909353256,2.1744490814208985,0.6609281217278591
17,0.05481901323916961,2.27737842798233,0.6613646345335173
18,0.049988725061091234,2.5255937719345094,0.6587301355538474
19,0.04681949163977133,2.504730637073517,0.6599592029039844
20,0.04359466191951414,2.810408203601837,0.6563054835907578
21,0.04121069146358237,2.8166243553161623,0.6552494785037776
22,0.03932430546692744,2.9521303081512453,0.6581359344336402
23,0.03748650422642882,3.012886519432068,0.65893542635214
24,0.03527585324850314,3.234279193878174,0.6588536352187867
25,0.03359605214672581,3.0174703884124754,0.6577442369353729
26,0.03335318046774031,3.1355616641044617,0.6583677251332316
27,0.031873199223939865,3.2126216197013857,0.6599687353441328
28,0.03165099347409393,3.0867278742790223,0.6594432173094124
29,0.031109194123965442,3.1520362949371337,0.6573505385818091
30,0.03116009309792853,3.3716832065582274,0.6579539064252014
