epoch,train_loss,val_loss,val_score
1,0.28185289292311183,0.2979661753544441,0.6856919560813434
2,0.26374355764413365,0.271253214432643,0.7124372647775763
3,0.2483336518005449,0.26949627009721905,0.7045905224991471
4,0.22364059850877646,0.286453250509042,0.7202012417615734
5,0.20386827106074412,0.3293401232132545,0.7160599510937801
6,0.1797537525393525,0.33472777329958403,0.7239306417695323
7,0.16629203363340728,0.4274582347044578,0.7175041716874794
8,0.14858828713091052,0.5901338274662311,0.693451339752088
9,0.13688882767241828,0.6473622138683612,0.7107940704133832
10,0.12469168037784342,0.8124461907606858,0.7031691296986743
11,0.1141412998644673,0.9871539760094422,0.6914018247802413
12,0.10632190606271734,1.2179613159253047,0.6933742469988412
13,0.09470642057760638,1.1827537692510164,0.6877779720981585
14,0.08886400488566379,1.4131525181807005,0.6891010112067565
15,0.08280874009491229,1.5144707881487334,0.6780807460779915
16,0.07612511181101507,1.745142175601079,0.685789724642445
17,0.07355169723836744,1.928334008042629,0.6743717791403037
18,0.06672493288559574,2.183278877001542,0.6686600325789325
19,0.06120896134145406,2.349218111771804,0.6752827296480811
20,0.05774103051849774,2.5219531792860765,0.6711396067736951
21,0.05424447053549241,2.389979591736427,0.6765171831552753
